Summary_file = fieldS113.sum
Title = south plots field
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),swdep(19),swdep(20),swdep(21),swdep(22),swdep(23),swdep(24),swdep(25),swdep(26),swdep(27),swdep(28),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
2000,7,209,27,16.000000,0.299606,0.300269,0.300947,0.303081,0.292180,0.266595,0.261255,0.283058,0.290247,0.313763,0.320817,0.323273,0.335144,0.344829,0.345372,0.345704,0.344673,0.334489,0.320443,0.307786,0.308783,0.307669,0.300654,0.311047,0.316136,0.316443,0.314444,0.303923,0.102340,0.204915,0.421614,1.053476,2.672011,4.357934,4.310954,4.592253,6.978593,7.617887,5.003082,3.055045,1.986662,1.199070,0.506193,0.007449,0.013336,0.023079,0.119328,0.391464,0.283127,0.137606,0.105135,0.136752,0.109168,0.068221,0.039757,0.030432,0.017654,0.007980,8.812290,26.001228,0.837783,0.522771,71.215881,156.709549,301.805267,10.967767,21.344210,0.906586,0.419858,84.278625,147.658264,18.800001,1.690870,18.646130,1.498031,3.002688,6.018934,12.123222,21.913478,26.659529,26.125493,28.305803,43.537020,62.752688,64.163411,64.654563,67.028801,68.965743,69.074464,69.140704,68.934531,66.897868,64.088562,61.557157,46.317438,92.300795,150.326790,155.523554,158.067868,158.221311,157.222002,75.980839,16.698498,0.000000,0.007627,26.669260,0.000000,1.419932,3.935251,6.203668,203.799942,118.159683,115.661194,2.498534,79.054710,76.864304,75.593437,0.040877,51.819954,1.571593,7871.681152,0.000105,12.154075,6.226803,0.000000,321.483185,7.885437,7488.921875,0.590184,2.996580,3.435056,860.953003,0.349718,0.000000,0.367004,0.000000,?,0.000000,0.000000,0.000000,0.000000,1.437057,0.542868,305.339417,65.412544,37.033623,2.673015,0.293680,2.059593,175.710220,1170.949585,8.689737,12.193460,16.500948,16.029102,76.361450
2000,8,215,2,16.000000,0.264509,0.264869,0.265292,0.266891,0.262617,0.253312,0.256899,0.281337,0.289181,0.312190,0.319530,0.322206,0.333973,0.343809,0.344383,0.344681,0.343665,0.333495,0.319697,0.307194,0.308245,0.307181,0.300350,0.310829,0.316004,0.316097,0.316116,0.312379,0.210227,0.324142,0.530883,0.986553,2.312789,3.841646,3.915529,4.218386,6.429411,7.008089,4.628571,2.843076,1.850468,1.208496,0.518285,0.007580,0.013656,0.023781,0.177189,0.457988,0.277797,0.136656,0.105328,0.136811,0.110040,0.068967,0.040143,0.030927,0.018385,0.008599,8.206240,23.885700,0.957991,0.523319,64.980209,154.484894,300.827271,10.164004,19.613651,1.026319,0.420507,77.825165,146.793686,0.800000,1.151690,7.089517,1.322547,2.648694,5.305845,10.675641,19.696299,25.331187,25.689912,28.133694,43.377098,62.437937,63.906011,64.441185,66.794610,68.761814,68.876667,68.936111,68.733066,66.698924,63.939354,61.438800,46.236675,92.154177,150.175073,155.414369,158.001901,158.048294,158.057883,78.094740,6.203184,0.000000,0.114616,12.288107,0.000000,0.441013,0.873524,1.527696,204.599930,125.919838,121.864372,4.055502,79.350456,77.716255,77.058014,0.155493,48.583702,1.696870,7868.114746,0.001588,12.201148,6.315324,0.000000,321.091827,7.832881,7488.907715,0.172485,0.950780,3.348117,839.164856,0.342598,0.000000,0.228886,0.000000,?,0.000000,0.000000,0.000000,0.000000,1.836289,0.720294,305.828857,65.512299,37.087143,2.822735,0.374869,2.048182,175.586929,1170.959839,9.241164,11.742254,15.241504,14.822134,77.190079
2000,8,230,17,16.000000,0.314210,0.315178,0.316164,0.319260,0.306346,0.277097,0.276591,0.300153,0.300571,0.322373,0.329410,0.332871,0.343637,0.353357,0.353560,0.353760,0.353360,0.343440,0.325890,0.307939,0.307316,0.306032,0.299496,0.310099,0.315380,0.315500,0.315608,0.315659,0.008242,0.015220,0.033788,0.134692,0.755987,1.544220,1.864856,2.173498,3.327710,3.961021,2.814143,1.766386,1.113932,1.237671,0.660040,0.004650,0.008290,0.014132,0.040221,0.469254,0.350636,0.170164,0.111578,0.134816,0.114952,0.070338,0.039366,0.030070,0.020077,0.010298,2.492149,12.734157,0.887183,0.566679,74.502159,163.410843,309.625946,3.424577,10.394657,0.972265,0.446428,88.331726,153.405106,56.000000,6.423703,17.800423,1.571048,3.151776,6.323282,12.770403,22.975944,27.709710,27.659129,30.015274,45.085713,64.474551,65.882035,66.574210,68.727466,70.671329,70.711928,70.751954,70.671936,68.687917,65.177960,61.587768,46.097446,91.809686,149.748137,155.049527,157.690172,157.749766,157.803894,78.914808,10.978956,0.000000,5.758407,30.546543,0.000000,33.080685,19.535664,8.112410,260.599915,143.445175,132.843323,10.601874,113.081017,99.922195,88.627991,5.913899,29.161367,1.677371,7847.365723,0.078882,14.955837,7.614810,0.000000,319.827576,7.831172,7488.868164,0.530583,3.238138,3.025775,758.381714,0.315512,0.000000,1.129703,0.000000,?,0.000000,0.000000,0.000000,0.000000,3.999737,1.730534,307.545166,65.860283,37.275600,0.443938,0.223711,2.012223,175.212921,1170.998901,1.054722,3.290343,6.742281,7.380852,94.437721
2000,8,242,29,16.000000,0.321974,0.322981,0.323973,0.326801,0.313101,0.283728,0.282309,0.303843,0.301273,0.322032,0.328933,0.332029,0.342534,0.351941,0.352004,0.352143,0.351438,0.341353,0.326734,0.313259,0.313934,0.312559,0.304515,0.314581,0.319208,0.318745,0.318374,0.318247,0.002242,0.004396,0.009598,0.027859,0.095370,0.148880,0.148751,0.160258,0.228811,0.270793,0.211415,0.150049,0.108948,1.029337,0.780593,0.006136,0.010902,0.018491,0.035322,0.200993,0.289409,0.163955,0.108767,0.128129,0.104743,0.060771,0.031673,0.024166,0.018999,0.010395,0.288345,0.914320,0.561253,0.535980,76.246574,165.072266,308.594818,0.362721,0.734237,0.643230,0.423616,90.362030,154.097153,36.600002,7.195711,13.488023,1.609868,3.229813,6.479455,13.072043,23.482593,28.372802,28.230908,30.384347,45.190941,64.406415,65.786532,66.405722,68.506847,70.388174,70.400809,70.428575,70.287675,68.270682,65.346786,62.651879,47.090038,93.767751,152.257432,157.290478,159.603791,159.372561,159.187134,79.561813,5.930138,0.000000,8.621387,23.995401,0.000000,25.789621,23.982670,23.773094,297.199951,156.404709,138.773453,17.631277,140.405151,123.104164,110.624985,14.535287,11.176560,1.296929,7829.147949,0.115565,15.453099,8.090365,0.000000,319.636902,8.161266,7488.875000,0.323144,1.977777,2.703425,677.594849,0.287309,0.000000,2.178148,0.000000,?,0.000000,0.000000,0.000000,0.000000,6.648089,3.067920,308.617065,66.075485,37.392017,0.075885,0.137849,2.030500,175.423447,1171.051147,0.213119,0.406130,0.526907,0.506321,115.619827
2000,9,253,9,16.000000,0.331821,0.332608,0.333380,0.335594,0.320809,0.292216,0.288517,0.310147,0.307161,0.323569,0.329965,0.333014,0.342402,0.350131,0.349698,0.349865,0.349070,0.339071,0.324715,0.311571,0.312428,0.311193,0.303477,0.313818,0.318882,0.319015,0.319138,0.319197,0.001183,0.003010,0.007455,0.028707,0.130676,0.243937,0.242819,0.230367,0.295486,0.317460,0.237471,0.169487,0.125954,0.770139,0.796028,0.005767,0.010260,0.017399,0.033256,0.179949,0.242127,0.148836,0.102569,0.119017,0.092629,0.050394,0.023035,0.017750,0.018403,0.010589,0.414968,1.204867,0.488758,0.488248,78.358864,168.158707,308.045380,0.536377,0.964723,0.563176,0.388633,92.784737,156.228516,41.800003,8.689166,13.505567,1.659107,3.326083,6.667595,13.423770,24.060693,29.221615,28.851743,31.014706,46.074093,64.713849,65.993100,66.602735,68.480323,70.026147,69.939631,69.973030,69.814037,67.814265,64.942942,62.314226,46.864179,93.357916,151.738338,156.908936,159.440810,159.507456,159.569185,79.799283,4.897053,0.000000,26.654520,24.777790,0.000000,30.952869,25.106991,24.594145,339.000000,170.514252,143.670486,26.843754,173.230316,149.152023,134.207520,41.189804,11.222329,1.153298,7829.414062,0.348032,15.660415,8.185616,0.000000,319.400238,8.756996,7488.881348,0.244300,1.805832,2.429004,608.819153,0.262384,0.000000,3.946563,0.000000,?,0.000000,0.000000,0.000000,0.000000,8.914035,4.686939,309.645111,66.276962,37.495773,0.083914,0.126665,2.068825,175.494232,1171.093262,0.213849,0.543110,0.841609,0.641327,138.352615
2000,9,255,11,16.000000,0.322664,0.323619,0.324563,0.327293,0.313377,0.283129,0.278781,0.300288,0.299205,0.321957,0.329026,0.332381,0.343128,0.352792,0.352960,0.353170,0.352224,0.340675,0.324826,0.311147,0.311878,0.310605,0.302981,0.313345,0.318432,0.318569,0.318697,0.318757,0.001249,0.003062,0.008151,0.032016,0.138898,0.261977,0.253284,0.239514,0.307542,0.335519,0.249821,0.177341,0.131878,0.730865,0.798444,0.007366,0.013088,0.022160,0.042142,0.126452,0.234042,0.142187,0.098949,0.115492,0.089859,0.048242,0.021293,0.016424,0.018251,0.010648,0.445353,1.260769,0.445250,0.470608,76.248665,164.003128,309.154755,0.571995,1.009217,0.516343,0.375394,90.187729,153.240082,2.000000,1.840917,2.838691,1.613319,3.236190,6.491268,13.091729,23.503249,28.312913,27.878120,30.028795,44.880748,64.391470,65.805109,66.476135,68.625554,70.558438,70.592075,70.633988,70.444887,68.134909,64.965215,62.229309,46.781629,93.181512,151.490660,156.672595,159.216188,159.284615,159.348343,79.689372,0.916289,0.000000,3.860958,5.009936,0.000000,5.845163,6.103236,2.226971,341.000000,173.194748,144.586761,28.607962,176.058777,154.738846,138.097092,45.050762,11.271231,1.088239,7829.574219,0.049389,15.684329,8.209899,0.000000,319.431305,8.895919,7488.886230,0.042442,0.342834,2.360866,591.742188,0.256061,0.000000,0.570436,0.000000,?,0.000000,0.000000,0.000000,0.000000,9.235165,4.917441,309.847534,66.315697,37.515202,0.090777,0.126907,2.078553,175.560486,1171.104858,0.244552,0.590974,0.908542,0.685244,143.572174
2000,9,270,26,16.000000,0.253589,0.251523,0.249435,0.243987,0.237288,0.235350,0.238044,0.261940,0.269264,0.290391,0.300259,0.304924,0.321650,0.338855,0.341737,0.343362,0.343172,0.333695,0.320169,0.307835,0.309087,0.308093,0.301196,0.311748,0.316974,0.317155,0.317319,0.317396,0.044991,0.114714,0.268352,0.746436,0.780248,0.649462,0.432492,0.361179,0.453364,0.425777,0.287647,0.177971,0.148087,0.682023,0.764797,0.019243,0.034422,0.114862,0.625690,0.829176,0.217685,0.097578,0.068898,0.083117,0.056827,0.024828,0.000000,0.002582,0.021199,0.012020,2.604203,1.816635,1.841078,0.318834,59.862915,143.948944,291.458893,2.820449,1.456566,1.889867,0.257631,71.765114,136.564011,2.600000,40.286156,49.662346,1.267946,2.515227,4.988702,9.759470,17.796597,23.534975,23.804390,26.194046,40.389652,58.078111,60.051766,60.984800,64.329985,67.770926,68.347310,68.672302,68.634427,66.738936,64.033785,61.567008,46.363119,92.427782,150.597803,155.874192,158.487205,158.577445,158.659306,79.348909,9.355678,0.000000,20.774593,53.695915,0.000000,2.559909,6.494380,11.133698,343.600037,222.782227,153.942444,68.839760,177.577026,158.843994,146.780685,65.825356,13.704115,2.295258,7830.814453,0.259801,15.704471,8.230413,0.000000,316.471832,9.536308,7488.806152,0.248853,6.211024,1.903553,477.127075,0.212198,0.000000,5.096548,0.000000,?,0.000000,0.000000,0.000000,0.000000,13.231913,5.886031,313.885742,67.022964,37.830452,1.434576,1.070609,1.999851,173.553375,1171.125122,7.648328,4.384255,1.816860,1.122476,142.928055
2000,9,271,27,16.000000,0.255601,0.254112,0.252664,0.249053,0.239784,0.233430,0.236170,0.260056,0.267378,0.288518,0.298553,0.303403,0.320459,0.338436,0.341367,0.342990,0.342823,0.333355,0.319897,0.307613,0.308863,0.307879,0.301041,0.311607,0.316843,0.317025,0.317190,0.317267,0.043740,0.111664,0.269470,0.841386,0.884706,0.678761,0.443919,0.368497,0.461394,0.430255,0.288983,0.175782,0.148770,0.682747,0.764285,0.019596,0.035059,0.074691,0.646608,0.861091,0.217531,0.096286,0.067796,0.081635,0.055312,0.023645,0.000000,0.001769,0.021502,0.012188,2.829727,1.848557,1.854576,0.312851,60.161369,142.927582,290.588440,3.051687,1.482105,1.902719,0.252886,71.969887,135.624374,1.400000,0.825764,1.210029,1.278007,2.541118,5.053280,9.962135,17.983780,23.343048,23.617041,26.005574,40.106670,57.703606,59.710509,60.680642,64.091842,67.687276,68.273420,68.597902,68.564680,66.671065,63.979491,61.522672,46.329414,92.363573,150.520547,155.803336,158.421469,158.512294,158.594762,79.316790,0.606947,0.000000,0.876513,3.571875,0.000000,-0.000643,0.032485,0.102910,345.000031,225.865891,154.549393,71.316483,177.576401,158.873688,146.872971,66.701866,13.949161,2.302576,7830.911621,0.010713,15.705317,8.230741,0.000000,316.281982,9.575447,7488.802734,0.012876,0.464557,1.863580,467.108490,0.208243,0.000000,0.192242,0.000000,?,0.000000,0.000000,0.000000,0.000000,13.357605,5.944347,314.192902,67.076248,37.853561,1.561162,1.062984,1.991865,173.421753,1171.127686,8.445840,4.919464,1.879655,1.150416,142.624664
2000,10,286,12,16.000000,0.062722,0.083331,0.161990,0.175055,0.189996,0.208150,0.206010,0.221297,0.226173,0.240942,0.262010,0.275591,0.290076,0.333170,0.337476,0.339185,0.339182,0.329905,0.316983,0.305100,0.306508,0.305656,0.299371,0.310096,0.315457,0.315649,0.315822,0.315903,0.106157,0.214434,0.642622,1.646477,2.000072,1.199829,0.607798,0.448640,0.534401,0.441336,0.279975,0.133715,0.133217,0.704489,0.765854,0.000000,0.000000,0.094045,0.650133,1.175866,0.216219,0.079814,0.052926,0.058254,0.031492,0.006720,0.000000,0.000000,0.025455,0.014601,5.809591,2.172163,2.136263,0.225846,46.453609,123.672630,273.463531,6.113490,1.728276,2.176170,0.182579,56.754128,114.544434,8.999999,53.686607,62.533401,0.313609,0.833307,3.239802,7.002203,14.249682,20.815006,20.601035,22.129691,33.925890,48.188336,52.402018,55.118161,58.015234,66.634010,67.495110,67.837080,67.836332,65.981039,63.396558,61.020027,45.976208,91.696828,149.685274,155.047825,157.728372,157.824456,157.910925,78.975776,8.476811,0.000000,9.045278,62.616707,0.000000,0.094933,0.200133,0.827068,354.000031,291.177002,163.026199,128.150772,177.671997,159.044373,147.636963,75.747139,17.114117,2.504144,7831.365723,0.108960,15.731639,8.234448,0.000000,312.816071,10.253689,7488.678223,0.167744,6.911028,1.434163,359.481873,0.164483,0.000000,3.606819,0.000000,?,0.000000,0.000000,0.000000,0.000000,15.798402,7.077928,318.652283,67.941048,38.220226,3.276381,1.136133,1.900027,170.946548,1171.118530,23.513694,14.035908,2.950327,1.575202,135.480225
2000,10,297,23,16.000000,0.328966,0.329731,0.330492,0.332738,0.317766,0.285004,0.263137,0.247004,0.220469,0.234967,0.258308,0.273207,0.287868,0.330075,0.335326,0.337289,0.337482,0.328309,0.315654,0.303969,0.305495,0.304774,0.298506,0.309328,0.314771,0.314979,0.315163,0.315249,0.011092,0.030678,0.082266,0.420834,2.150467,2.868104,1.571425,0.726066,0.586300,0.457938,0.276039,0.115205,0.128647,0.721150,0.770864,0.014016,0.024964,0.042036,0.336044,0.992913,0.343446,0.095548,0.048429,0.039709,0.014684,0.000000,0.000000,0.000000,0.027162,0.016212,5.563441,3.479748,1.753419,0.198370,77.194389,138.415802,271.126099,6.349154,2.556016,1.801193,0.150596,90.351242,117.920975,63.800003,27.810322,34.182869,1.644831,3.297308,6.609834,13.309526,23.832444,28.500447,26.313707,24.700434,33.070387,46.993302,51.661668,54.641331,57.573662,66.014998,67.065288,67.457716,67.496332,65.661774,63.130895,60.793705,45.824304,91.432244,149.253065,154.664099,157.385468,157.489331,157.581545,78.812282,6.465803,0.000000,4.138773,38.750744,0.000000,12.859554,0.000709,0.222242,417.800018,320.506165,169.492035,151.014175,191.087677,159.044861,147.841797,79.885918,18.142977,2.100769,7831.391113,0.048706,16.996866,8.236577,0.000000,311.326477,11.192520,7488.627930,0.195514,3.696967,1.125863,282.209351,0.131579,0.000000,1.497502,0.000000,?,0.000000,0.000000,0.000000,0.000000,16.873196,7.503737,321.149658,68.374641,38.403465,1.261692,0.748031,1.897708,169.811157,1171.126343,3.161900,9.023277,5.971889,1.772886,134.194534
2000,11,312,7,16.000000,0.242480,0.242874,0.243609,0.246902,0.246948,0.232414,0.212716,0.229216,0.230232,0.237467,0.258090,0.273211,0.287791,0.327610,0.333168,0.335303,0.335712,0.326694,0.314338,0.302836,0.304409,0.303751,0.297712,0.308585,0.314084,0.314291,0.314479,0.314568,0.101515,0.189588,0.404717,1.145452,1.993127,2.557160,1.771988,1.177114,0.926099,0.482961,0.245089,0.071320,0.103226,0.754166,0.788219,0.022600,0.092477,0.245388,0.643994,1.149832,0.221435,0.066952,0.035740,0.028441,0.000000,0.000000,0.000000,0.000000,0.028037,0.017979,6.391559,4.480707,2.375726,0.131133,60.151875,127.778221,270.165039,7.277553,3.472168,2.409202,0.097657,70.787659,115.585541,35.000000,44.153656,55.569000,1.212401,2.428740,4.872174,9.876098,18.521096,23.241367,21.271572,22.921556,34.534759,47.493433,51.617928,54.642163,57.558293,65.522028,66.633606,67.060581,67.142494,65.338894,62.867574,60.567220,45.661376,91.125340,148.856072,154.292441,157.041878,157.145478,157.239567,78.641933,12.035180,0.000000,4.090551,67.707947,0.000000,18.870966,0.001831,0.098152,452.800018,378.299255,181.527222,196.772049,209.407166,159.046783,147.930450,83.976463,19.949594,2.666070,7830.955078,0.047274,18.725876,8.239921,0.000000,307.786560,12.073591,7488.477539,0.207689,6.679874,0.784120,196.551987,0.093588,0.000000,7.238510,0.000000,?,0.000000,0.000000,0.000000,0.000000,24.288168,7.379836,325.864868,69.150215,38.705872,2.505648,1.387736,1.815056,166.778732,1171.077271,11.598225,10.761386,8.330309,2.681642,133.343414
2000,11,325,20,16.000000,0.067499,0.130291,0.174624,0.184428,0.193911,0.203886,0.200290,0.213829,0.218212,0.231258,0.255125,0.270832,0.283786,0.325999,0.331758,0.333978,0.334526,0.325614,0.313442,0.302023,0.303570,0.302928,0.297208,0.308108,0.313645,0.313847,0.314031,0.314118,0.093097,0.290412,0.694980,1.951289,2.967143,2.746092,1.822669,1.179184,0.940456,0.453827,0.202628,0.021642,0.074343,0.786094,0.808299,0.000000,0.013101,0.226638,0.660452,1.401958,0.203600,0.058284,0.026590,0.014953,0.000000,0.000000,0.000000,0.000000,0.028347,0.018876,8.743013,4.497450,2.505749,0.099827,47.441883,120.044907,267.987457,9.654347,3.484802,2.534891,0.070685,57.456402,110.380844,15.600000,26.582161,36.082478,0.337495,1.302912,3.492475,7.377120,14.543305,20.388576,20.029035,21.382950,32.731837,46.251539,51.025009,54.166377,56.757126,65.199816,66.351627,66.795605,66.905161,65.122871,62.688314,60.404632,45.535497,90.878489,148.603974,154.053791,156.822434,156.923441,157.015363,78.529400,8.955282,0.000000,2.705117,52.991909,0.000000,0.007686,0.000776,0.006697,468.399994,414.906311,190.482498,224.423828,209.410202,159.047455,147.933655,86.681572,22.313709,2.771304,7829.954102,0.030725,18.757837,8.243046,0.000000,303.909149,12.673697,7488.286133,0.086084,6.723674,0.501239,125.646179,0.060883,0.000000,5.883143,0.000000,?,0.000000,0.000000,0.000000,0.000000,30.467030,7.201242,330.627594,69.967461,39.014294,4.018826,1.367510,1.705040,163.497162,1170.993408,26.450551,20.402125,9.100133,2.873215,131.941040
2000,12,340,5,16.000000,0.070835,0.096156,0.174456,0.184074,0.172294,0.198358,0.196490,0.209231,0.213716,0.226267,0.251685,0.267732,0.282360,0.324333,0.330422,0.332740,0.333422,0.324605,0.312585,0.301223,0.302735,0.302111,0.296705,0.307654,0.313233,0.313434,0.313617,0.313702,0.200480,0.466221,1.458662,4.102678,4.887866,3.607587,2.104096,1.295838,1.001918,0.419066,0.144527,0.002765,0.037664,0.847055,0.848454,0.000000,0.000000,0.208535,0.605557,1.542304,0.297547,0.088763,0.031182,0.017815,0.000000,0.000000,0.000000,0.000000,0.027544,0.019121,14.723494,4.893181,2.653943,0.137760,44.925690,117.633881,266.138062,15.775542,3.768870,2.698325,0.093378,54.750183,108.058357,8.400000,11.893837,18.983015,0.354173,0.961561,3.489122,7.362970,12.922074,19.835788,19.648987,20.923125,32.057434,45.253304,50.337093,53.546353,56.472086,64.866631,66.084447,66.548076,66.684472,64.921022,62.516944,60.244667,45.410217,90.633356,148.352526,153.827221,156.616326,156.717141,156.808270,78.425619,7.116008,0.000000,2.536847,100.256516,0.000000,0.000146,0.000169,-0.034083,476.800018,430.564789,197.598557,232.966324,209.410263,159.047684,147.897385,89.218422,28.823980,2.960591,7829.864258,0.028381,18.812933,8.246582,0.000000,298.320892,11.851357,7487.908691,0.091591,8.395186,0.343154,86.020203,0.042094,0.000000,0.400601,0.000000,?,0.000000,0.000000,0.000000,0.000000,30.965147,0.000000,335.767975,71.231056,39.661392,7.857329,1.328193,1.523343,159.400177,1170.833740,55.720425,37.825713,10.708420,3.125383,131.019135
2000,12,346,11,16.000000,0.058544,0.067547,0.134079,0.180589,0.172797,0.198349,0.196487,0.209229,0.213708,0.226276,0.251683,0.267742,0.283414,0.323846,0.329957,0.332308,0.333039,0.324254,0.312283,0.300938,0.302437,0.301820,0.296513,0.307497,0.313088,0.313290,0.313472,0.313558,0.322010,0.552017,1.826036,5.247280,5.873356,4.059896,2.272841,1.378081,1.058212,0.414678,0.127866,0.003371,0.024247,0.872911,0.866262,0.000000,0.000000,0.136694,0.713171,1.612474,0.332991,0.108656,0.038946,0.024226,0.000000,0.000000,0.000000,0.000000,0.027380,0.019256,17.880594,5.187745,2.795330,0.171828,43.667988,117.630981,266.160126,19.017015,3.987391,2.849658,0.117500,53.492348,108.058708,0.200000,0.000000,1.703177,0.292722,0.675473,2.681587,7.223577,12.959739,19.834890,19.648719,20.922929,32.056138,45.255285,50.336610,53.548347,56.682872,64.769146,65.991457,66.461697,66.607875,64.850796,62.456588,60.187657,45.365494,90.546039,148.256390,153.748467,156.544138,156.644868,156.735921,78.389424,1.457672,0.000000,0.888504,42.621387,0.000000,0.000042,0.000063,-0.021456,477.000031,432.022461,199.056213,232.966324,209.410263,159.047775,147.875381,90.106926,32.353687,3.137309,7829.854004,0.009835,18.843937,8.247937,0.000000,295.367737,11.295720,7487.700195,0.034456,3.877361,0.309815,77.663185,0.038083,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,30.965147,0.000000,338.129211,71.778954,39.969044,9.905128,1.387356,1.437024,157.352341,1170.740112,72.641017,45.320015,11.567377,3.301122,131.017441
2000,12,347,12,17.000000,0.058314,0.066816,0.126733,0.179801,0.172854,0.198347,0.196487,0.209229,0.213706,0.226278,0.251683,0.267744,0.283580,0.323772,0.329883,0.332240,0.332978,0.324198,0.312235,0.300892,0.302389,0.301773,0.296481,0.307472,0.313065,0.313267,0.313449,0.313535,0.344725,0.585145,1.819888,5.456082,6.047502,4.142871,2.305172,1.394186,1.071033,0.414171,0.125078,0.003564,0.021787,0.877985,0.869736,0.000000,0.000000,0.142135,0.742709,1.647533,0.346564,0.114794,0.041685,0.024929,0.000000,0.000000,0.000112,0.000000,0.027255,0.019224,18.396214,5.247101,2.878941,0.181408,43.485237,117.630501,266.164093,19.548800,4.031976,2.936338,0.124011,53.309574,108.058769,0.000000,0.000000,0.186342,0.291572,0.668165,2.534651,7.192054,12.964057,19.834740,19.648674,20.922896,32.055922,45.255615,50.336530,53.548729,56.716036,64.754371,65.976693,66.447904,66.595650,64.839580,62.446917,60.178494,45.358300,90.531996,148.240467,153.735947,156.532609,156.633303,156.724340,78.383631,0.182743,0.000000,0.142259,8.894359,0.000000,0.000007,0.000010,-0.003880,0.000000,0.182743,0.182743,0.000000,0.000007,0.000010,-0.003956,0.142259,32.944370,3.230530,7829.847656,0.001569,0.005706,0.000224,0.000000,294.816376,11.198668,7487.657715,0.005684,0.696057,0.308526,77.340256,0.037928,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,30.965147,0.000000,338.522522,71.887291,40.030666,10.221674,1.434022,1.424086,156.994720,1170.722412,75.862641,46.648216,11.731945,3.341139,-0.000339
2000,12,348,13,17.000000,0.059759,0.068094,0.120641,0.178972,0.172905,0.198346,0.196486,0.209229,0.213705,0.226280,0.251682,0.267746,0.283743,0.323700,0.329811,0.332171,0.332918,0.324142,0.312187,0.300847,0.302341,0.301727,0.296449,0.307447,0.313042,0.313244,0.313426,0.313512,0.365169,0.616758,1.800806,5.669906,6.226660,4.232626,2.343249,1.415326,1.089353,0.415616,0.124157,0.003655,0.020614,0.882988,0.873185,0.000000,0.000000,0.072166,0.766593,1.690139,0.376502,0.136427,0.055464,0.037419,0.002546,0.000000,0.000000,0.000000,0.027160,0.019208,18.911924,5.325623,2.905400,0.231856,43.353897,117.630013,266.168121,20.083549,4.091919,2.973614,0.163642,53.178211,108.058830,0.000000,0.000000,0.182743,0.298794,0.680944,2.412829,7.158896,12.967844,19.834589,19.648630,20.922863,32.055706,45.255945,50.336450,53.549125,56.748687,64.739964,65.962130,66.434277,66.583570,64.828495,62.437351,60.169422,45.351176,90.518088,148.224560,153.723596,156.521218,156.621871,156.712889,78.377903,0.131393,0.000000,0.140693,4.804938,0.000000,0.000007,0.000010,-0.003956,0.000000,0.314136,0.314136,0.000000,0.000014,0.000020,-0.007984,0.282952,33.556328,3.307321,7901.326660,0.001551,0.011575,0.000448,0.000000,296.210449,80.513168,7487.739258,0.005651,0.781831,128.238068,9965.991211,0.866864,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,338.909454,72.010864,40.114243,10.528193,1.402139,7.069454,157.044373,1170.730225,79.200847,48.016154,11.925762,3.398313,-0.000751
