Summary_file = bambatsi.sum
Title = bambatsi Sample Simulation
           date       day      year            lai   foliage_mass      root_mass        biomass             ep          cover             fw             fn             ft           fvpd             ff
     02/12/1989       336      1989          0.610        406.597       2896.831       8003.665          2.766          0.347          1.000          0.930          1.000          1.000          1.000
     03/12/1989       337      1989          0.626        417.432       2898.795       8025.960          2.639          0.355          1.000          0.931          1.000          1.000          1.000
     04/12/1989       338      1989          0.640        426.641       2898.967       8044.448          2.403          0.361          1.000          0.936          1.000          1.000          1.000
     05/12/1989       339      1989          0.647        431.290       2894.029       8051.754          0.992          0.364          1.000          0.945          1.000          1.000          1.000
     06/12/1989       340      1989          0.665        443.268       2897.070       8077.498          2.585          0.372          1.000          0.966          1.000          1.000          1.000
     07/12/1989       341      1989          0.684        455.753       2901.239       8104.793          2.812          0.380          1.000          0.934          1.000          1.000          1.000
     08/12/1989       342      1989          0.703        468.574       2905.905       8133.223          2.627          0.389          1.000          0.933          1.000          1.000          1.000
     09/12/1989       343      1989          0.720        480.236       2909.370       8159.053          2.670          0.396          1.000          0.933          1.000          1.000          1.000
     10/12/1989       344      1989          0.742        494.533       2915.814       8191.746          3.138          0.405          1.000          0.939          1.000          1.000          1.000
     11/12/1989       345      1989          0.765        509.789       2923.626       8227.170          3.784          0.414          1.000          0.929          1.000          1.000          1.000
     12/12/1989       346      1989          0.787        524.502       2931.142       8261.592          3.733          0.423          1.000          0.917          1.000          1.000          1.000
     13/12/1989       347      1989          0.808        538.651       2938.254       8294.941          3.478          0.432          1.000          0.910          1.000          1.000          1.000
     14/12/1989       348      1989          0.820        546.632       2938.425       8313.202          1.700          0.437          1.000          0.907          1.000          1.000          1.000
     15/12/1989       349      1989          0.834        555.790       2939.799       8334.589          1.866          0.442          1.000          0.925          1.000          1.000          1.000
     16/12/1989       350      1989          0.851        567.430       2944.116       8362.394          1.987          0.449          1.000          0.923          1.000          1.000          1.000
     17/12/1989       351      1989          0.872        581.014       2950.852       8395.330          2.404          0.457          1.000          0.917          1.000          1.000          1.000
     18/12/1989       352      1989          0.895        596.822       2960.444       8434.137          3.037          0.466          1.000          0.906          1.000          1.000          1.000
     19/12/1989       353      1989          0.920        613.270       2971.287       8474.908          3.449          0.475          1.000          0.885          1.000          1.000          1.000
     20/12/1989       354      1989          0.945        630.037       2983.061       8516.852          4.109          0.484          1.000          0.864          1.000          1.000          1.000
     21/12/1989       355      1989          0.971        647.026       2995.632       8559.734          4.632          0.493          1.000          0.844          1.000          1.000          1.000
     22/12/1989       356      1989          0.992        661.114       3005.098       8595.752          3.865          0.501          1.000          0.829          1.000          1.000          1.000
     23/12/1989       357      1989          1.009        672.953       3011.981       8626.467          3.189          0.507          1.000          0.826          1.000          1.000          1.000
     24/12/1989       358      1989          1.029        686.162       3020.877       8660.876          3.130          0.513          1.000          0.813          1.000          1.000          1.000
     25/12/1989       359      1989          1.045        696.790       3026.807       8689.134          2.468          0.519          1.000          0.805          1.000          1.000          1.000
     26/12/1989       360      1989          1.066        710.824       3037.142       8726.145          3.718          0.526          1.000          0.801          1.000          1.000          1.000
     27/12/1989       361      1989          1.090        726.592       3049.890       8767.808          4.093          0.534          1.000          0.794          1.000          1.000          1.000
     28/12/1989       362      1989          1.114        742.346       3062.860       8809.790          3.816          0.541          1.000          0.788          1.000          1.000          1.000
     29/12/1989       363      1989          1.138        758.524       3076.587       8853.190          3.960          0.549          1.000          0.783          1.000          1.000          1.000
     30/12/1989       364      1989          1.162        774.606       3090.427       8896.712          3.895          0.557          1.000          0.778          1.000          1.000          1.000
     31/12/1989       365      1989          1.187        791.110       3105.015       8941.651          4.184          0.564          1.000          0.774          1.000          1.000          1.000
