Summary_file = fieldpea.sum
Title = fieldpea sample
            day           year           date       sw_dep()         runoff          drain             es            eos             eo           rain   surfaceom_wt surfaceom_cover    surfaceom_n            das          stage            lai        biomass  green_biomass          yield             ep    swdef_photo    nfact_photo     root_depth        node_no        leaf_wt        stem_wt flowering_date  maturity_date        leaf_no            esw
          (day)         (year)             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)       (m^2/m^2)        (kg/ha)            (d)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)             ()             ()           (mm)  (nodes/plant)        (g/m^2)        (g/m^2)          (doy)          (doy) (leaves/plant)           (mm)
            202           2003    21/Jul/2003        395.649          0.000          0.000          0.468          1.593          1.802          0.000        241.571           0.047          3.946             27          3.237          0.118        180.330        180.330          0.000          0.099          1.000          1.000        240.567          2.915         15.613          2.420              0              0          4.248        103.649
            203           2003    22/Jul/2003        395.125          0.000          0.000          0.847          2.056          2.338          0.400        240.508           0.047          3.928             28          3.263          0.126        186.987        186.987          0.000          0.076          1.000          1.000        250.767          3.140         15.879          2.819              0              0          4.719        103.125
            204           2003    23/Jul/2003        394.663          0.000          0.000          0.428          1.424          1.631          0.000        240.247           0.047          3.924             29          3.280          0.131        191.065        191.065          0.000          0.034          1.000          1.000        258.587          3.295         16.043          3.064              0              0          5.056        102.663
            205           2003    24/Jul/2003        402.019          0.000          0.000          1.601          1.601          1.841          9.000        234.420           0.046          3.829             30          3.300          0.137        196.096        196.096          0.000          0.043          1.000          1.000        266.960          3.466         16.244          3.366              0              0          5.439        110.019
            206           2003    25/Jul/2003        407.608          0.000          0.000          1.769          1.769          2.043          7.400        228.142           0.045          3.726             31          3.321          0.145        202.170        202.170          0.000          0.042          1.000          1.000        275.757          3.650         16.487          3.730              0              0          5.862        115.608
            207           2003    26/Jul/2003        406.996          0.000          0.000          1.365          1.365          1.586          0.800        224.770           0.044          3.671             32          3.335          0.149        206.105        206.105          0.000          0.047          1.000          1.000        282.387          3.770         16.644          3.966              0              0          6.147        114.996
            208           2003    27/Jul/2003        405.378          0.000          0.000          1.512          2.076          2.422          0.000        219.990           0.043          3.593             33          3.354          0.158        213.547        213.547          0.000          0.106          1.000          1.000        290.802          3.942         16.942          4.413              0              0          6.563        113.378
            209           2003    28/Jul/2003        403.583          0.000          0.000          1.688          1.688          1.983          0.000        213.040           0.042          3.480             34          3.382          0.168        221.311        221.311          0.000          0.106          1.000          1.000        301.597          4.185         17.252          4.879              0              0          7.164        111.583
            210           2003    29/Jul/2003        404.921          0.000          0.000          1.792          1.792          2.121          3.200        210.129           0.041          3.432             35          3.396          0.175        227.509        227.509          0.000          0.070          1.000          1.000        308.397          4.310         17.500          5.251              0              0          7.469        112.921
            211           2003    30/Jul/2003        403.696          0.000          0.000          1.567          1.567          1.866          0.400        208.497           0.041          3.405             36          3.407          0.181        232.136        232.136          0.000          0.058          1.000          1.000        313.710          4.405         17.685          5.528              0              0          7.697        111.696
            212           2003    31/Jul/2003        402.191          0.000          0.000          1.442          1.442          1.724          0.000        206.727           0.041          3.377             37          3.419          0.186        236.885        236.885          0.000          0.063          1.000          1.000        319.532          4.511         17.875          5.813              0              0          7.949        110.191
            213           2003    01/Aug/2003        400.999          0.000          0.000          1.056          2.123          2.551          0.000        204.172           0.040          3.335             38          3.436          0.197        245.832        245.832          0.000          0.137          1.000          1.000        327.140          4.660         18.233          6.350              0              0          8.295        108.999
            214           2003    02/Aug/2003        399.933          0.000          0.000          0.862          2.144          2.600          0.000        201.920           0.040          3.298             39          3.455          0.209        255.636        255.636          0.000          0.205          1.000          1.000        335.045          4.824         18.625          6.938              0              0          8.669        107.933
            215           2003    03/Aug/2003        399.098          0.000          0.000          0.747          1.237          1.514          0.000        199.281           0.039          3.255             40          3.477          0.217        262.509        262.509          0.000          0.088          1.000          1.000        344.225          5.019         18.900          7.351              0              0          9.103        107.098
            216           2003    04/Aug/2003        398.223          0.000          0.000          0.668          1.502          1.851          0.000        195.585           0.038          3.195             41          3.509          0.230        272.979        272.979          0.000          0.207          1.000          1.000        356.210          5.297         19.319          7.979              0              0          9.702        106.223
            217           2003    05/Aug/2003        400.849          0.000          0.000          1.514          1.514          1.885          4.200        189.451           0.037          3.094             42          3.533          0.241        282.722        282.722          0.000          0.059          1.000          1.000        365.730          5.502         19.709          8.563              0              0         10.126        108.849
            218           2003    06/Aug/2003        401.826          0.000          0.000          1.506          1.506          1.892          2.600        183.772           0.036          3.002             43          3.555          0.253        292.700        292.700          0.000          0.117          1.000          1.000        375.037          5.700         20.108          9.162              0              0         10.524        109.826
            219           2003    07/Aug/2003        399.703          0.000          0.000          1.927          1.927          2.443          0.000        179.282           0.035          2.928             44          3.576          0.269        305.591        305.591          0.000          0.195          1.000          1.000        383.877          5.885         20.624          9.935              0              0         10.881        107.703
            220           2003    08/Aug/2003        398.717          0.000          0.000          0.801          1.899          2.436          0.000        175.323           0.034          2.864             45          3.598          0.285        319.278        319.278          0.000          0.185          1.000          1.000        392.760          6.072         21.171         10.757              0              0         11.230        106.717
            221           2003    09/Aug/2003        397.901          0.000          0.000          0.706          1.633          2.123          0.000        173.101           0.034          2.827             46          3.613          0.298        329.944        329.944          0.000          0.110          1.000          1.000        399.857          6.205         21.598         11.397              0              0         11.472        105.901
            222           2003    10/Aug/2003        397.239          0.000          0.000          0.631          0.631          0.829          0.000        172.054           0.034          2.810             47          3.622          0.302        333.213        333.213          0.000          0.031          1.000          1.000        404.872          6.285         21.729         11.593              0              0         11.613        105.239
            223           2003    11/Aug/2003        407.561          0.000          0.000          0.980          0.980          1.290         11.400        167.880           0.033          2.742             48          3.642          0.311        340.948        340.948          0.000          0.099          1.000          1.000        413.245          6.457         22.038         12.057              0              0         11.911        115.561
            224           2003    12/Aug/2003        405.811          0.000          0.000          1.508          1.508          2.000          0.000        161.068           0.032          2.631             49          3.671          0.329        356.231        356.231          0.000          0.242          1.000          1.000        424.507          6.713         22.649         12.974              0              0         12.342        113.811
            225           2003    13/Aug/2003        409.359          0.000          0.000          0.990          0.990          1.331          4.600        155.508           0.031          2.540             50          3.696          0.341        366.228        366.228          0.000          0.062          1.000          1.000        434.495          6.932         23.049         13.574              0              0         12.691        117.359
            226           2003    14/Aug/2003        407.448          0.000          0.000          1.742          1.742          2.363          0.000        152.305           0.030          2.488             51          3.715          0.360        381.735        381.735          0.000          0.169          1.000          1.000        442.570          7.094         23.669         14.504              0              0         12.938        115.448
            227           2003    15/Aug/2003        414.708          0.000          0.000          1.061          1.061          1.460          8.400        148.498           0.029          2.425             52          3.735          0.373        392.276        392.276          0.000          0.078          1.000          1.000        451.070          7.269         24.091         15.137              0              0         13.201        122.708
            228           2003    16/Aug/2003        412.550          0.000          0.000          1.923          1.923          2.670          0.000        146.102           0.029          2.386             53          3.750          0.393        409.505        409.505          0.000          0.235          1.000          1.000        458.252          7.405         24.780         16.170              0              0         13.405        120.550
            229           2003    17/Aug/2003        411.318          0.000          0.000          0.957          1.584          2.233          0.000        142.968           0.028          2.335             54          3.771          0.414        426.969        426.969          0.000          0.276          1.000          1.000        466.922          7.585         25.479         17.218              0              0         13.675        119.318
            230           2003    18/Aug/2003        411.103          0.000          0.000          1.289          1.289          1.845          1.200        141.823           0.028          2.316             55          3.782          0.427        437.243        437.243          0.000          0.127          1.000          1.000        472.235          7.680         25.890         17.835              0              0         13.817        119.103
            231           2003    19/Aug/2003        408.987          0.000          0.000          1.884          1.884          2.722          0.000        140.684           0.028          2.298             56          3.794          0.446        453.565        453.565          0.000          0.231          1.000          1.000        477.887          7.786         26.543         18.814              0              0         13.976        116.987
            232           2003    20/Aug/2003        408.203          0.000          0.000          0.702          0.702          1.028          0.000        139.425           0.028          2.277             57          3.806          0.455        460.460        460.460          0.000          0.082          1.000          1.000        484.007          7.895         26.818         19.228              0              0         14.139        116.204
            233           2003    21/Aug/2003        419.704          0.000          0.000          1.798          1.798          2.652         13.600        134.895           0.027          2.203             58          3.830          0.486        486.349        486.349          0.000          0.301          1.000          1.000        493.697          8.105         27.854         20.781              0              0         14.454        127.704
            234           2003    22/Aug/2003        417.484          0.000          0.000          1.704          2.039          3.074          0.000        130.714           0.026          2.135             59          3.855          0.524        518.665        518.665          0.000          0.516          1.000          1.000        503.685          8.324         29.147         22.720              0              0         14.782        125.484
            235           2003    23/Aug/2003        416.550          0.000          0.000          0.849          0.849          1.315          0.000        126.951           0.025          2.074             60          3.880          0.542        533.584        533.584          0.000          0.085          1.000          1.000        513.545          8.539         29.743         23.615              0              0         15.105        124.550
            236           2003    24/Aug/2003        414.607          0.000          0.000          1.686          1.686          2.643          0.000        123.629           0.024          2.019             61          3.904          0.579        564.430        564.430          0.000          0.257          1.000          1.000        523.448          8.755         30.977         25.466              0              0         15.429        122.607
            237           2003    25/Aug/2003        428.501          0.000          0.000          1.484          1.484          2.386         15.600        120.189           0.024          1.963             62          3.926          0.612        591.873        591.873          0.000          0.221          1.000          1.000        532.415          8.944         32.075         27.112              0              0         15.712        136.501
            238           2003    26/Aug/2003        432.577          0.000          0.000          1.600          1.600          2.628          6.000        118.119           0.023          1.929             63          3.941          0.644        617.976        617.976          0.000          0.325          1.000          1.000        539.470          9.076         33.119         28.679              0              0         15.911        140.577
            239           2003    27/Aug/2003        431.831          0.000          0.000          1.513          1.513          2.537          1.200        115.468           0.023          1.886             64          3.960          0.679        647.204        647.204          0.000          0.433          1.000          1.000        547.588          9.240         34.288         30.432              0              0         16.157        139.831
            240           2003    28/Aug/2003        429.833          0.000          0.000          1.412          1.629          2.794          0.000        112.484           0.022          1.837             65          3.982          0.723        683.868        683.868          0.000          0.586          1.000          1.000        556.682          9.432         35.755         32.632              0              0         16.446        137.833
            241           2003    29/Aug/2003        427.993          0.000          0.000          1.228          1.228          2.166          0.000        108.391           0.021          1.770             66          4.000          0.764        718.658        718.658          0.000          0.613          1.000          1.000        567.860          9.686         37.146         34.719              0              0         16.826        135.992
            242           2003    30/Aug/2003        426.125          0.000          0.000          1.564          1.564          2.830          0.000        106.602           0.021          1.741             67          4.025          0.809        756.111        756.111          0.000          0.303          1.000          1.000        575.765          9.844         38.644         36.967              0              0         17.062        134.125
            243           2003    31/Aug/2003        424.335          0.000          0.000          1.436          1.436          2.670          0.000        104.939           0.021          1.714             68          4.041          0.854        793.654        793.654          0.000          0.354          1.000          1.000        583.840         10.006         40.146         39.219              0              0         17.306        132.335
            244           2003    01/Sep/2003        422.595          0.000          0.000          1.327          1.327          2.533          0.000        104.147           0.021          1.701             69          4.052          0.889        822.318        822.318          0.000          0.414          1.000          1.000        589.747         10.117         41.293         40.939              0              0         17.473        130.595
            245           2003    02/Sep/2003        428.459          0.000          0.000          1.012          1.012          1.972          7.200        101.646           0.020          1.660             70          4.070          0.925        852.885        852.885          0.000          0.324          1.000          1.000        598.078         10.287         42.515         42.773              0              0         17.728        136.459
            246           2003    03/Sep/2003        426.450          0.000          0.000          1.707          1.707          3.393          0.600         98.360           0.019          1.607             71          4.092          0.999        914.492        914.492          0.000          0.902          1.000          1.000        608.023         10.505         44.980         46.469              0              0         18.054        134.450
            247           2003    04/Sep/2003        423.191          0.000          0.000          1.821          1.821          3.769          0.000         95.656           0.019          1.562             72          4.114          1.084        984.883        984.883          0.000          1.438          1.000          1.000        615.741         10.713         47.795         50.693              0              0         18.367        131.191
            248           2003    05/Sep/2003        421.009          0.000          0.000          1.299          1.299          2.811          0.000         93.118           0.018          1.521             73          4.137          1.153       1042.183       1042.183          0.000          0.883          1.000          0.992        623.629         10.928         50.087         54.131              0              0         18.689        129.009
            249           2003    06/Sep/2003        419.256          0.000          0.000          1.068          1.279          2.865          0.000         90.311           0.018          1.475             74          4.163          1.233       1108.805       1108.805          0.000          0.685          1.000          0.948        632.401         11.176         52.752         58.128              0              0         19.061        127.256
            250           2003    07/Sep/2003        417.142          0.000          0.000          0.833          1.418          3.300          0.000         88.668           0.018          1.448             75          4.184          1.315       1177.366       1177.366          0.000          1.281          1.000          0.908        639.575         11.365         55.495         62.242              0              0         19.344        125.142
            251           2003    08/Sep/2003        416.522          0.000          0.000          1.073          1.073          2.594          1.600         85.432           0.017          1.395             76          4.216          1.395       1244.218       1244.218          0.000          1.147          1.000          0.880        649.536         11.656         58.169         66.253              0              0         19.781        124.522
            252           2003    09/Sep/2003        413.481          0.000          0.000          1.255          1.322          3.311          0.000         83.077           0.016          1.357             77          4.245          1.501       1332.415       1332.415          0.000          1.786          1.000          0.835        658.648         11.916         61.697         71.545              0              0         20.171        121.481
            253           2003    10/Sep/2003        411.082          0.000          0.000          0.655          1.214          3.180          0.000         81.543           0.016          1.332             78          4.270          1.598       1413.335       1413.335          0.000          1.744          1.000          0.803        666.503         12.130         64.933         76.400              0              0         20.491        119.082
            254           2003    11/Sep/2003        409.761          0.000          0.000          0.600          0.609          1.657          0.000         80.182           0.016          1.310             79          4.295          1.650       1456.946       1456.946          0.000          0.721          1.000          0.812        674.187         12.337         66.678         79.017              0              0         20.803        117.761
            255           2003    12/Sep/2003        419.106          0.000          0.000          1.174          1.174          3.260         11.600         77.779           0.015          1.270             80          4.318          1.754       1543.171       1543.171          0.000          1.081          1.000          0.786        681.633         12.536         70.127         84.190              0              0         21.101        127.106
            256           2003    13/Sep/2003        417.345          0.000          0.000          0.823          0.823          2.372          0.000         75.419           0.015          1.232             81          4.344          1.833       1609.544       1609.544          0.000          0.938          1.000          0.781        689.283         12.742         72.782         88.173              0              0         21.410        125.345
            257           2003    14/Sep/2003        415.893          0.000          0.000          0.928          0.928          2.752          0.000         73.915           0.015          1.207             82          4.364          1.917       1679.229       1679.229          0.000          0.524          1.000          0.773        695.641         12.901         75.569         92.354              0              0         21.648        123.893
            258           2003    15/Sep/2003        425.956          0.000          0.000          0.809          0.809          2.464         11.600         72.030           0.014          1.176             83          4.387          1.998       1746.795       1746.795          0.000          0.728          1.000          0.771        702.508         13.078         78.272         96.408              0              0         21.914        133.956
            259           2003    16/Sep/2003        424.579          0.000          0.000          0.758          0.758          2.370          0.000         69.597           0.014          1.137             84          4.415          2.086       1820.287       1820.287          0.000          0.619          1.000          0.766        710.566         13.300         81.211        100.817              0              0         22.246        132.579
            260           2003    17/Sep/2003        423.641          0.000          0.000          0.530          0.530          1.700          0.000         66.630           0.013          1.088             85          4.448          2.148       1872.027       1872.027          0.000          0.408          1.000          0.779        719.746         13.562         83.281        103.922              0              0         22.640        131.641
            261           2003    18/Sep/2003        433.538          0.000          0.000          0.868          0.868          2.837         11.800         63.662           0.013          1.040             86          4.482          2.255       1961.132       1961.132          0.000          1.036          1.000          0.767        728.824         13.821         86.845        109.268              0              0         23.028        141.538
            262           2003    19/Sep/2003        431.165          0.000          0.000          0.987          0.987          3.322          0.200         61.423           0.012          1.003             87          4.512          2.385       2069.056       2069.056          0.000          1.586          1.000          0.744        737.052         14.048         91.162        115.743              0              0         23.369        139.165
            263           2003    20/Sep/2003        425.556          0.000          0.000          1.205          1.205          4.196          0.000         58.456           0.012          0.955             88          4.550          2.536       2194.698       2194.698          0.000          4.404          1.000          0.718        747.014         14.340         96.188        123.282              0              0         23.806        133.556
            264           2003    21/Sep/2003        419.881          0.000          0.000          0.810          1.257          4.539          0.000         54.175           0.011          0.885             89          4.601          2.685       2319.425       2319.425          0.000          4.864          1.000          0.700        759.730         14.732        101.177        130.765              0              0         24.395        127.881
            265           2003    22/Sep/2003        415.636          0.000          0.000          0.899          0.899          3.354          0.000         50.944           0.010          0.832             90          4.649          2.799       2414.472       2414.472          0.000          3.345          1.000          0.700        771.528         15.091        104.979        136.468              0              0         24.933        123.636
            266           2003    23/Sep/2003        409.303          0.000          0.000          1.175          1.175          4.489          0.000         48.611           0.010          0.794             91          4.693          2.959       2547.597       2547.597          0.000          5.158          1.000          0.683        782.272         15.411        110.304        144.456              0              0         25.413        117.302
            267           2003    24/Sep/2003        405.856          0.000          0.000          1.015          1.015          3.995          0.000         47.076           0.009          0.769             92          4.732          3.111       2674.305       2674.305          0.000          2.432          1.000          0.670        790.772         15.676        115.372        152.058              0              0         25.811        113.856
            268           2003    25/Sep/2003        404.259          0.000          0.000          0.726          0.726          2.933          1.000         45.905           0.009          0.750             93          4.766          3.227       2770.883       2770.883          0.000          1.871          1.000          0.673        797.809         15.900        119.235        157.853              0              0         26.146        112.259
            269           2003    26/Sep/2003        403.370          0.000          0.000          0.642          0.642          2.646          1.200         44.979           0.009          0.735             94          4.797          3.338       2863.050       2863.050          0.000          1.447          1.000          0.678        803.800         16.088        122.922        163.383              0              0         26.429        111.370
            270           2003    27/Sep/2003        400.835          0.000          0.000          0.877          0.877          3.675          0.000         44.135           0.009          0.721             95          4.827          3.475       2994.653       2994.653          0.000          1.658          1.000          0.667        807.463         16.276        128.186        171.279              0              0         26.711        108.835
            271           2003    28/Sep/2003        396.401          0.000          0.000          0.855          0.855          3.653          0.000         43.244           0.009          0.706             96          4.862          3.626       3119.733       3119.733          0.000          3.579          1.000          0.663        811.352         16.486        133.189        178.784              0              0         27.025        104.401
            272           2003    29/Sep/2003        397.652          0.000          0.000          0.763          0.763          3.326          3.800         42.697           0.009          0.697             97          4.888          3.725       3221.092       3221.092          0.000          1.787          1.000          0.667        814.078         16.621        137.244        184.865              0              0         27.229        105.652
            273           2003    30/Sep/2003        396.197          0.000          0.000          0.483          0.483          2.131          0.000         42.219           0.008          0.690             98          4.912          3.802       3284.623       3284.623          0.000          0.971          1.000          0.687        816.658         16.746        139.785        188.677              0              0         27.416        104.197
            274           2003    01/Oct/2003        406.250          0.000          0.000          0.491          0.491          2.185         11.600         40.609           0.008          0.663             99          4.952          3.897       3364.097       3364.097          0.000          1.057          1.000          0.705        820.785         16.980        142.964        193.446              0              0         27.766        114.250
            275           2003    02/Oct/2003        404.698          0.000          0.000          0.611          0.611          2.752          0.000         38.946           0.008          0.636            100          4.994          4.020       3466.845       3466.845          0.000          0.940          1.000          0.716        825.071         17.230        147.074        199.611              0              0         28.141        112.698
            276           2003    03/Oct/2003        403.095          0.000          0.000          0.582          0.582          2.653          0.000         37.756           0.008          0.617            101          5.000          4.146       3572.035       3571.798          0.000          1.021          1.000          0.814        828.775         17.440        151.258        205.922              0              0         28.456        111.095
            277           2003    04/Oct/2003        400.370          0.000          0.000          0.701          0.701          3.234          0.000         36.576           0.007          0.597            102          5.481          4.302       3711.274       3709.276          0.000          2.025          1.000          0.918        832.538         17.658        156.651        214.276              0              0         28.785        108.370
            278           2003    05/Oct/2003        396.849          0.000          0.000          0.664          0.697          3.262          0.000         35.477           0.007          0.579            103          5.746          4.452       3851.816       3846.042          0.000          2.856          1.000          1.000        836.223         17.877        161.895        222.709              0              0         29.113        104.849
            279           2003    06/Oct/2003        393.378          0.000          0.000          0.784          0.784          3.722          0.000         34.585           0.007          0.565            104          5.989          4.583       4006.579       3994.920          0.000          2.687          1.000          1.000        839.575         18.077        167.497        231.995              0              0         29.413        101.378
            280           2003    07/Oct/2003        396.206          0.000          0.000          0.666          0.666          3.196          6.000         33.539           0.007          0.548            105          6.000          4.709       4140.104       4120.631          0.000          2.505          1.000          1.000        842.828         18.277        172.113        239.149            280              0         29.713        104.206
            281           2003    08/Oct/2003        396.641          0.000          0.000          0.530          0.530          2.568          2.000         32.067           0.006          0.524            106          6.089          4.835       4265.929       4236.727          0.000          1.035          1.000          1.000        846.633         18.533        176.226        245.891            280              0         30.097        104.641
            282           2003    09/Oct/2003        393.874          0.000          0.000          0.778          0.778          3.803          0.000         31.542           0.006          0.515            107          6.116          4.901       4395.336       4354.280          0.000          1.989          1.000          1.000        848.958         18.668        179.992        253.104            280              0         30.299        101.874
            283           2003    10/Oct/2003        393.723          0.000          0.000          0.603          0.603          2.963          2.000         30.631           0.006          0.500            108          6.155          5.008       4520.307       4466.286          0.000          1.548          1.000          1.000        851.910         18.862        183.747        259.799            280              0         30.590        101.723
            284           2003    11/Oct/2003        389.801          0.000          0.000          0.882          0.882          4.367          0.000         29.824           0.006          0.487            109          6.193          5.106       4700.557       4631.570          0.000          3.040          1.000          1.000        854.725         19.049        189.141        269.852            280              0         30.871         97.801
            285           2003    12/Oct/2003        385.412          0.000          0.000          0.965          0.965          4.807          0.000         28.680           0.006          0.468            110          6.243          5.146       4891.480       4788.089          0.000          3.423          0.820          1.000        858.066         19.299        192.313        281.187            280              0         31.246         93.412
            286           2003    13/Oct/2003        381.473          0.000          0.000          0.817          0.996          4.985          0.000         27.475           0.005          0.449            111          6.298          4.918       4998.922       4785.006          0.000          3.121          0.428          1.000        861.481         19.574        184.572        287.974            280              0         31.659         89.473
            287           2003    14/Oct/2003        377.813          0.000          0.000          0.804          0.804          4.009          0.000         26.037           0.005          0.425            112          6.363          4.715       5086.854       4767.083          0.000          2.856          0.428          1.000        865.180         19.899        177.541        292.686            280              0         32.146         85.813
            288           2003    15/Oct/2003        374.290          0.000          0.000          0.910          0.910          4.523          0.000         24.726           0.005          0.404            113          6.428          4.837       5289.478       4945.688          0.000          2.613          0.866          1.000        868.717         20.228        183.329        303.542            280              0         32.639         82.290
            289           2003    16/Oct/2003        371.034          0.000          0.000          0.860          0.860          4.312          0.000         23.970           0.005          0.392            114          6.478          4.620       5376.462       4927.432          0.000          2.396          0.428          1.000        871.404         20.477        175.805        308.719            280              0         33.012         79.034
            290           2003    17/Oct/2003        367.767          0.000          0.000          1.086          1.086          5.425          0.000         23.005           0.005          0.376            115          6.540          4.262       5426.752       4834.045          0.000          2.181          0.184          1.000        874.445         20.788        162.396        312.487            280              0         33.479         75.767
            291           2003    18/Oct/2003        364.845          0.000          0.000          0.929          0.929          4.603          0.000         21.559           0.004          0.352            116          6.614          3.916       5457.296       4726.987          0.000          1.993          0.154          1.000        877.545         21.155        149.358        314.636            280              0         34.030         72.845
            292           2003    19/Oct/2003        362.112          0.000          0.000          0.914          0.914          4.487          0.000         21.004           0.004          0.343            117          6.665          3.801       5562.460       4758.262          0.000          1.819          0.508          1.000        879.907         21.413        145.833        320.658            280              0         34.416         70.112
            293           2003    20/Oct/2003        359.673          0.000          0.000          0.746          0.746          3.663          0.000         20.426           0.004          0.334            118          6.721          3.627       5629.535       4735.649          0.000          1.693          0.387          1.000        882.310         21.693        139.575        324.252            280              0         34.836         68.111
            294           2003    21/Oct/2003        359.316          0.000          0.000          0.485          0.485          2.375          1.600         19.958           0.004          0.326            119          6.768          3.750       5731.251       4837.365          0.000          1.472          1.000          1.000        884.303         21.926        143.687        329.702            280              0         35.186         67.316
            295           2003    22/Oct/2003        361.469          0.000          0.000          0.863          0.863          4.254          4.800         19.216           0.004          0.314            120          6.814          3.574       5802.654       4821.854          0.000          1.784          0.398          1.000        886.194         22.156        137.510        333.899            280              0         35.531         69.469
            296           2003    23/Oct/2003        361.211          0.000          0.000          0.888          0.888          4.364          2.400         18.240           0.004          0.298            121          6.870          3.613       5955.329       4938.315          0.000          1.770          0.739          1.000        888.311         22.438        140.060        342.079            280              0         35.953         69.211
            297           2003    24/Oct/2003        358.858          0.000          0.000          0.731          0.731          3.611          0.000         17.694           0.004          0.289            122          6.911          3.488       6024.710       4936.235          0.000          1.622          0.492          1.000        889.901         22.641        135.718        345.796            280              0         36.259         66.858
            298           2003    25/Oct/2003        356.614          0.000          0.000          0.763          0.763          3.764          0.000         17.199           0.003          0.281            123          6.951          3.373       6097.111       4940.596          0.000          1.481          0.501          1.000        891.411         22.841        131.841        349.676            280              0         36.559         64.614
            299           2003    26/Oct/2003        354.496          0.000          0.000          0.771          0.771          3.797          0.000         16.720           0.003          0.273            124          6.992          3.222       6157.203       4923.001          0.000          1.347          0.413          1.000        892.894         23.046        126.430        352.966            280              0         36.866         62.496
            300           2003    27/Oct/2003        352.619          0.000          0.000          0.647          0.647          3.181          0.000         16.193           0.003          0.264            125          7.000          3.002       6197.165       4876.720        154.929          1.230          0.318          1.000        894.451         23.276        117.806        337.209            280              0         37.211         60.619
            301           2003    28/Oct/2003        350.583          0.000          0.000          0.934          0.934          4.561          0.000         15.186           0.003          0.248            126          7.044          2.772       6242.813       4832.059        312.141          1.102          0.233          1.000        896.631         23.640        108.775        321.729            280              0         37.757         58.583
