Summary_file = bambatsi.sum
Title = bambatsi Sample Simulation
           date       day      year            lai   foliage_mass      root_mass        biomass             ep          cover             fw             fn             ft           fvpd             ff
     11/04/1989       101      1989          1.673       1115.090       5480.898      10356.538          0.789          0.690          1.000          0.448          1.000          1.000          1.000
     12/04/1989       102      1989          1.659       1106.333       5485.230      10344.899          1.680          0.687          1.000          0.455          1.000          1.000          1.000
     13/04/1989       103      1989          1.647       1097.743       5491.534      10333.462          1.303          0.684          1.000          0.462          1.000          1.000          1.000
     14/04/1989       104      1989          1.635       1089.889       5506.018      10322.917          2.105          0.682          1.000          0.468          0.971          1.000          1.000
     15/04/1989       105      1989          1.624       1082.632       5521.106      10312.430          2.194          0.679          1.000          0.474          0.921          1.000          1.000
     16/04/1989       106      1989          1.613       1075.209       5534.718      10301.771          2.128          0.677          1.000          0.480          0.938          1.000          1.000
     17/04/1989       107      1989          1.601       1067.195       5547.340      10290.993          2.027          0.674          1.000          0.485          1.000          1.000          1.000
     18/04/1989       108      1989          1.589       1059.226       5558.341      10280.024          1.882          0.671          1.000          0.491          0.996          1.000          1.000
     19/04/1989       109      1989          1.577       1051.193       5567.144      10268.800          1.691          0.668          1.000          0.497          1.000          1.000          1.000
     20/04/1989       110      1989          1.565       1043.246       5576.168      10257.587          1.680          0.666          1.000          0.503          1.000          1.000          1.000
     21/04/1989       111      1989          1.553       1035.361       5584.914      10246.330          1.743          0.663          1.000          0.509          1.000          1.000          1.000
     22/04/1989       112      1989          1.541       1027.399       5590.278      10234.688          1.835          0.660          1.000          0.515          1.000          1.000          1.000
     23/04/1989       113      1989          1.529       1019.648       5575.013      10220.737          0.278          0.657          1.000          0.520          0.888          1.000          1.000
     24/04/1989       114      1989          1.518       1012.184       5558.760      10206.658          0.236          0.655          1.000          0.527          0.858          1.000          1.000
     25/04/1989       115      1989          1.507       1004.704       5542.656      10192.578          0.181          0.652          1.000          0.533          0.867          1.000          1.000
     26/04/1989       116      1989          1.495        996.774       5542.651      10180.268          1.059          0.649          1.000          0.539          1.000          1.000          1.000
     27/04/1989       117      1989          1.483        988.992       5544.358      10168.134          1.065          0.646          1.000          0.544          1.000          1.000          1.000
     28/04/1989       118      1989          1.472        981.550       5552.090      10156.655          1.467          0.643          1.000          0.548          1.000          1.000          1.000
     29/04/1989       119      1989          1.463        975.131       5561.167      10145.315          1.628          0.641          1.000          0.552          0.900          1.000          1.000
     30/04/1989       120      1989          1.453        968.626       5568.728      10133.804          1.482          0.638          1.000          0.556          0.908          1.000          1.000
     01/05/1989       121      1989          1.443        962.040       5576.526      10122.312          1.557          0.636          1.000          0.560          0.925          1.000          1.000
     02/05/1989       122      1989          1.433        955.144       5584.274      10110.811          1.550          0.633          1.000          0.565          0.967          1.000          1.000
     03/05/1989       123      1989          1.424        949.272       5587.541      10098.804          1.153          0.631          1.000          0.570          0.833          1.000          1.000
     04/05/1989       124      1989          1.414        942.498       5594.646      10087.220          1.512          0.628          1.000          0.574          0.962          1.000          1.000
     05/05/1989       125      1989          1.403        935.563       5604.024      10075.882          1.831          0.626          1.000          0.579          1.000          1.000          1.000
     06/05/1989       126      1989          1.393        928.498       5602.593      10063.336          1.143          0.623          1.000          0.583          0.967          1.000          1.000
     07/05/1989       127      1989          1.383        922.328       5586.575      10049.158          0.208          0.620          1.000          0.588          0.792          1.000          1.000
     08/05/1989       128      1989          1.373        915.313       5572.685      10035.205          0.375          0.618          1.000          0.594          0.908          1.000          1.000
     09/05/1989       129      1989          1.362        907.995       5567.960      10022.257          0.658          0.615          1.000          0.599          1.000          1.000          1.000
     10/05/1989       130      1989          1.353        902.209       5562.084      10009.166          0.652          0.612          1.000          0.604          0.817          1.000          1.000
     11/05/1989       131      1989          1.343        895.328       5564.563       9996.998          1.128          0.609          1.000          0.608          1.000          1.000          1.000
     12/05/1989       132      1989          1.334        889.164       5568.731       9985.010          1.353          0.607          1.000          0.613          0.929          1.000          1.000
     13/05/1989       133      1989          1.324        882.394       5571.001       9972.806          1.309          0.604          1.000          0.616          1.000          1.000          1.000
     14/05/1989       134      1989          1.313        875.543       5570.027       9960.233          1.051          0.601          1.000          0.621          1.000          1.000          1.000
     15/05/1989       135      1989          1.303        868.538       5555.218       9946.114          0.303          0.598          1.000          0.626          0.950          1.000          1.000
     16/05/1989       136      1989          1.293        861.783       5541.781       9932.132          0.380          0.595          1.000          0.631          0.933          1.000          1.000
     17/05/1989       137      1989          1.283        855.634       5527.492       9918.042          0.241          0.593          1.000          0.637          0.858          1.000          1.000
     18/05/1989       138      1989          1.274        849.480       5526.702       9905.441          0.942          0.590          1.000          0.642          0.942          1.000          1.000
     19/05/1989       139      1989          1.265        843.622       5525.559       9892.796          0.934          0.588          1.000          0.646          0.908          1.000          1.000
     20/05/1989       140      1989          1.257        837.712       5525.064       9880.217          0.943          0.585          1.000          0.650          0.925          1.000          1.000
     21/05/1989       141      1989          1.249        832.656       5526.921       9867.896          0.989          0.583          1.000          0.654          0.833          1.000          1.000
     22/05/1989       142      1989          1.243        828.627       5529.628       9855.669          1.175          0.581          1.000          0.657          0.708          1.000          1.000
     23/05/1989       143      1989          1.236        823.942       5527.636       9842.927          0.762          0.579          1.000          0.660          0.771          1.000          1.000
     24/05/1989       144      1989          1.232        821.390       5525.681       9830.188          1.105          0.578          1.000          0.663          0.492          1.000          1.000
     25/05/1989       145      1989          1.226        817.506       5529.347       9818.088          1.255          0.576          1.000          0.665          0.704          1.000          1.000
     26/05/1989       146      1989          1.220        813.358       5513.182       9803.790          0.239          0.574          1.000          0.667          0.625          1.000          1.000
     27/05/1989       147      1989          1.212        808.282       5499.348       9789.750          0.287          0.572          1.000          0.671          0.767          1.000          1.000
     28/05/1989       148      1989          1.206        803.931       5501.105       9777.438          0.922          0.570          1.000          0.675          0.767          1.000          1.000
     29/05/1989       149      1989          1.201        800.991       5500.225       9764.836          1.037          0.569          1.000          0.677          0.562          1.000          1.000
     30/05/1989       150      1989          1.196        797.427       5502.103       9752.551          1.125          0.567          1.000          0.679          0.667          1.000          1.000
     31/05/1989       151      1989          1.191        793.689       5503.640       9740.236          0.846          0.565          1.000          0.681          0.692          1.000          1.000
     01/06/1989       152      1989          1.188        792.149       5484.910       9725.676          0.273          0.565          1.000          0.683          0.267          1.000          1.000
     02/06/1989       153      1989          1.184        789.649       5476.405       9712.263          0.645          0.564          1.000          0.685          0.462          1.000          1.000
     03/06/1989       154      1989          1.179        786.151       5476.297       9699.792          0.992          0.562          1.000          0.687          0.654          1.000          1.000
     04/06/1989       155      1989          1.173        781.673       5475.853       9687.292          1.011          0.560          1.000          0.688          0.792          1.000          1.000
     05/06/1989       156      1989          1.166        777.172       5460.807       9673.172          0.238          0.558          1.000          0.691          0.708          1.000          1.000
     06/06/1989       157      1989          1.161        774.117       5443.149       9658.759          0.131          0.556          1.000          0.694          0.492          1.000          1.000
     07/06/1989       158      1989          1.159        772.755       5426.337       9644.444          0.309          0.556          1.000          0.697          0.258          1.000          1.000
     08/06/1989       159      1989          1.157        771.403       5409.732       9630.165          0.370          0.555          1.000          0.698          0.258          1.000          1.000
     09/06/1989       160      1989          1.154        769.252       5394.956       9616.101          0.324          0.554          1.000          0.700          0.383          1.000          1.000
     10/06/1989       161      1989          1.153        768.836       5370.468       9600.968          0.068          0.554          1.000          0.701          0.075          1.000          1.000
     11/06/1989       162      1989          1.153        768.836       5343.616       9585.586          0.025          0.554          1.000          0.702          0.000          1.000          1.000
     12/06/1989       163      1989          1.151        767.061       5324.275       9571.055          0.166          0.553          1.000          0.703          0.300          1.000          1.000
     13/06/1989       164      1989          1.147        764.462       5317.205       9557.896          0.757          0.552          1.000          0.704          0.496          1.000          1.000
     14/06/1989       165      1989          1.143        762.070       5313.913       9545.167          0.963          0.551          1.000          0.705          0.492          1.000          1.000
     15/06/1989       166      1989          1.140        759.830       5308.615       9532.227          0.874          0.550          1.000          0.706          0.458          1.000          1.000
     16/06/1989       167      1989          1.136        757.249       5303.250       9519.291          0.862          0.548          1.000          0.707          0.508          1.000          1.000
     17/06/1989       168      1989          1.130        753.532       5298.619       9506.446          0.621          0.547          1.000          0.708          0.679          1.000          1.000
     18/06/1989       169      1989          1.124        749.560       5302.578       9494.562          1.147          0.545          1.000          0.711          0.775          1.000          1.000
     19/06/1989       170      1989          1.120        746.938       5295.232       9481.426          0.639          0.544          1.000          0.712          0.508          1.000          1.000
     20/06/1989       171      1989          1.117        744.702       5285.489       9468.033          0.445          0.542          1.000          0.714          0.438          1.000          1.000
     21/06/1989       172      1989          1.117        744.399       5261.168       9453.031          0.063          0.542          1.000          0.716          0.058          1.000          1.000
     22/06/1989       173      1989          1.114        742.443       5251.953       9439.724          0.596          0.541          1.000          0.717          0.400          1.000          1.000
     23/06/1989       174      1989          1.111        740.773       5241.416       9426.279          0.616          0.541          1.000          0.719          0.350          1.000          1.000
     24/06/1989       175      1989          1.110        740.011       5220.872       9411.736          0.156          0.540          1.000          0.719          0.150          1.000          1.000
     25/06/1989       176      1989          1.110        739.687       5197.590       9396.903          0.087          0.540          1.000          0.721          0.067          1.000          1.000
     26/06/1989       177      1989          0.222        148.002       5175.719       9382.242          0.164          0.144          1.000          0.722          0.088          1.000          0.200
     27/06/1989       178      1989          0.155        103.477       5152.002       9364.015          0.102          0.103          1.000          1.000          0.233          1.000          0.700
     28/06/1989       179      1989          0.155        103.142       5128.170       9345.709          0.078          0.103          1.000          1.000          0.446          1.000          1.000
     29/06/1989       180      1989          0.154        102.683       5104.991       9327.498          0.077          0.102          1.000          1.000          0.604          1.000          1.000
     30/06/1989       181      1989          0.153        102.331       5081.716       9309.300          0.098          0.102          1.000          1.000          0.483          1.000          1.000
     01/07/1989       182      1989          0.153        101.830       5059.388       9291.229          0.126          0.101          1.000          1.000          0.683          1.000          1.000
     02/07/1989       183      1989          0.152        101.166       5038.639       9273.357          0.188          0.101          1.000          1.000          0.933          1.000          1.000
     03/07/1989       184      1989          0.151        100.587       5017.809       9255.500          0.207          0.100          1.000          1.000          0.837          1.000          1.000
     04/07/1989       185      1989          0.150        100.080       4995.583       9237.512          0.079          0.100          1.000          1.000          0.692          1.000          1.000
     05/07/1989       186      1989          0.150         99.930       4972.107       9219.407          0.058          0.100          1.000          1.000          0.238          1.000          1.000
     06/07/1989       187      1989          0.100         66.671       4947.350       9201.183          0.037          0.068          1.000          1.000          0.017          1.000          0.300
     07/07/1989       188      1989          0.100         66.688       4923.100       9182.970          0.039          0.068          1.000          1.000          0.117          1.000          1.000
     08/07/1989       189      1989          0.100         66.715       4899.581       9164.861          0.051          0.068          1.000          1.000          0.254          1.000          1.000
     09/07/1989       190      1989          0.100         66.759       4877.156       9146.897          0.101          0.068          1.000          1.000          0.500          1.000          1.000
     10/07/1989       191      1989          0.100         66.700       4853.530       9128.823          0.021          0.068          1.000          1.000          0.308          1.000          1.000
     11/07/1989       192      1989          0.100         66.694       4829.874       9110.770          0.030          0.068          1.000          1.000          0.162          1.000          1.000
     12/07/1989       193      1989          0.100         66.681       4806.039       9092.719          0.037          0.068          1.000          1.000          0.075          1.000          0.900
     13/07/1989       194      1989          0.100         66.667       4782.009       9074.670          0.029          0.068          1.000          1.000          0.000          1.000          0.950
     14/07/1989       195      1989          0.100         66.667       4758.099       9056.656          0.031          0.068          1.000          1.000          0.000          1.000          0.000
     15/07/1989       196      1989          0.100         66.667       4734.308       9038.679          0.033          0.068          1.000          1.000          0.000          1.000          0.000
     16/07/1989       197      1989          0.100         66.689       4711.149       9020.794          0.034          0.068          1.000          1.000          0.133          1.000          1.000
     17/07/1989       198      1989          0.100         66.699       4688.332       9002.971          0.030          0.068          1.000          1.000          0.200          1.000          1.000
     18/07/1989       199      1989          0.100         66.676       4665.102       8985.124          0.025          0.068          1.000          1.000          0.058          1.000          1.000
     19/07/1989       200      1989          0.100         66.669       4641.830       8967.296          0.035          0.068          1.000          1.000          0.012          1.000          0.700
     20/07/1989       201      1989          0.100         66.667       4618.621       8949.497          0.034          0.068          1.000          1.000          0.000          1.000          0.400
     21/07/1989       202      1989          0.100         66.667       4595.528       8931.734          0.041          0.068          1.000          1.000          0.000          1.000          0.000
     22/07/1989       203      1989          0.100         66.667       4572.550       8914.007          0.037          0.068          1.000          1.000          0.000          1.000          0.000
     23/07/1989       204      1989          0.100         66.734       4551.208       8896.483          0.061          0.068          1.000          1.000          0.338          1.000          1.000
     24/07/1989       205      1989          0.100         66.707       4528.631       8878.847          0.026          0.068          1.000          1.000          0.058          1.000          1.000
     25/07/1989       206      1989          0.100         66.710       4506.959       8861.334          0.034          0.068          1.000          1.000          0.233          1.000          1.000
     26/07/1989       207      1989          0.100         66.731       4485.861       8843.907          0.065          0.068          1.000          1.000          0.304          1.000          1.000
     27/07/1989       208      1989          0.100         66.760       4465.523       8826.589          0.094          0.068          1.000          1.000          0.442          1.000          1.000
     28/07/1989       209      1989          0.100         66.753       4445.132       8809.287          0.093          0.068          1.000          1.000          0.408          1.000          1.000
     29/07/1989       210      1989          0.100         66.771       4425.248       8792.066          0.104          0.068          1.000          1.000          0.525          1.000          1.000
     30/07/1989       211      1989          0.100         66.785       4405.775       8774.915          0.126          0.068          1.000          1.000          0.596          1.000          1.000
     31/07/1989       212      1989          0.100         66.746       4385.527       8757.701          0.058          0.068          1.000          1.000          0.533          1.000          1.000
     01/08/1989       213      1989          0.100         66.693       4364.201       8740.392          0.027          0.068          1.000          1.000          0.167          1.000          1.000
     02/08/1989       214      1989          0.100         66.698       4343.076       8723.126          0.052          0.068          1.000          1.000          0.133          1.000          0.000
     03/08/1989       215      1989          0.100         66.743       4323.079       8706.009          0.076          0.068          1.000          1.000          0.333          1.000          1.000
     04/08/1989       216      1989          0.100         66.737       4303.055       8688.912          0.078          0.068          1.000          1.000          0.308          1.000          1.000
     05/08/1989       217      1989          0.100         66.722       4282.789       8671.812          0.039          0.068          1.000          1.000          0.325          1.000          1.000
     06/08/1989       218      1989          0.100         66.675       4261.562       8654.628          0.037          0.068          1.000          1.000          0.042          1.000          0.700
     07/08/1989       219      1989          0.100         66.667       4240.255       8637.458          0.041          0.068          1.000          1.000          0.000          1.000          0.000
     08/08/1989       220      1989          0.100         66.678       4219.313       8620.351          0.028          0.068          1.000          1.000          0.058          1.000          1.000
     09/08/1989       221      1989          0.100         66.674       4198.376       8603.266          0.045          0.068          1.000          1.000          0.029          1.000          0.000
     10/08/1989       222      1989          0.100         66.707       4178.297       8586.300          0.052          0.068          1.000          1.000          0.162          1.000          0.500
     11/08/1989       223      1989          0.100         66.715       4158.499       8569.389          0.050          0.068          1.000          1.000          0.196          1.000          1.000
     12/08/1989       224      1989          0.100         66.697       4138.398       8552.466          0.044          0.068          1.000          1.000          0.125          1.000          1.000
     13/08/1989       225      1989          0.100         66.704       4118.546       8535.594          0.055          0.068          1.000          1.000          0.142          1.000          0.000
     14/08/1989       226      1989          0.100         66.724       4099.236       8518.805          0.062          0.068          1.000          1.000          0.217          1.000          0.400
     15/08/1989       227      1989          0.100         66.760       4080.830       8502.138          0.104          0.068          1.000          1.000          0.350          1.000          1.000
     16/08/1989       228      1989          0.100         66.742       4062.122       8485.462          0.081          0.068          1.000          1.000          0.283          1.000          1.000
     17/08/1989       229      1989          0.100         66.727       4041.927       8468.645          0.029          0.068          1.000          1.000          0.033          1.000          1.000
     18/08/1989       230      1989          0.100         66.714       4022.774       8451.964          0.030          0.068          1.000          1.000          0.350          1.000          1.000
     19/08/1989       231      1989          0.100         66.778       4005.161       8435.479          0.104          0.068          1.000          1.000          0.567          1.000          1.000
     20/08/1989       232      1989          0.100         66.786       3987.812       8419.046          0.121          0.068          1.000          1.000          0.475          1.000          1.000
     21/08/1989       233      1989          0.100         66.802       3970.913       8402.687          0.156          0.068          1.000          1.000          0.508          1.000          1.000
     22/08/1989       234      1989          0.100         66.816       3954.418       8386.396          0.184          0.068          1.000          1.000          0.575          1.000          1.000
     23/08/1989       235      1989          0.100         66.784       3937.289       8370.059          0.094          0.068          1.000          1.000          0.575          1.000          1.000
     24/08/1989       236      1989          0.100         66.752       3918.024       8353.508          0.038          0.068          1.000          1.000          0.083          1.000          1.000
     25/08/1989       237      1989          0.100         66.709       3899.393       8337.050          0.055          0.068          1.000          1.000          0.150          1.000          0.300
     26/08/1989       238      1989          0.100         66.774       3882.309       8320.786          0.130          0.068          1.000          1.000          0.367          1.000          1.000
     27/08/1989       239      1989          0.100         66.770       3865.222       8304.546          0.102          0.068          1.000          1.000          0.367          1.000          1.000
     28/08/1989       240      1989          0.100         66.743       3847.612       8288.271          0.085          0.068          1.000          1.000          0.258          1.000          0.700
     29/08/1989       241      1989          0.100         66.850       3832.495       8272.295          0.272          0.068          1.000          1.000          0.588          1.000          1.000
     30/08/1989       242      1989          0.100         66.814       3816.652       8256.263          0.171          0.068          1.000          1.000          0.500          1.000          1.000
     31/08/1989       243      1989          0.100         66.828       3801.195       8240.297          0.224          0.068          1.000          1.000          0.550          1.000          1.000
     01/09/1989       244      1989          0.100         66.815       3785.527       8224.332          0.118          0.068          1.000          1.000          0.688          1.000          1.000
     02/09/1989       245      1989          0.100         66.738       3768.194       8208.205          0.074          0.068          1.000          1.000          0.267          1.000          1.000
     03/09/1989       246      1989          0.100         66.792       3752.173       8192.247          0.148          0.068          1.000          1.000          0.404          1.000          1.000
     04/09/1989       247      1989          0.100         66.798       3736.364       8176.337          0.151          0.068          1.000          1.000          0.425          1.000          1.000
     05/09/1989       248      1989          0.100         66.792       3720.493       8160.443          0.140          0.068          1.000          1.000          0.408          1.000          1.000
     06/09/1989       249      1989          0.100         66.841       3705.810       8144.704          0.224          0.068          1.000          1.000          0.542          1.000          1.000
     07/09/1989       250      1989          0.100         66.850       3691.397       8129.018          0.247          0.068          1.000          1.000          0.567          1.000          1.000
     08/09/1989       251      1989          0.100         66.849       3677.033       8113.362          0.214          0.068          1.000          1.000          0.592          1.000          1.000
     09/09/1989       252      1989          0.100         66.859       3662.983       8097.765          0.250          0.068          1.000          1.000          0.625          1.000          1.000
     10/09/1989       253      1989          0.100         66.928       3650.552       8082.372          0.361          0.068          1.000          1.000          0.875          1.000          1.000
     11/09/1989       254      1989          0.100         66.999       3639.768       8067.187          0.510          0.068          1.000          1.000          1.000          1.000          1.000
     12/09/1989       255      1989          0.100         66.842       3623.997       8051.473          0.096          0.068          1.000          1.000          0.433          1.000          1.000
     13/09/1989       256      1989          0.100         66.791       3608.668       8035.830          0.134          0.068          1.000          1.000          0.383          1.000          1.000
     14/09/1989       257      1989          0.100         66.798       3593.578       8020.237          0.141          0.068          1.000          1.000          0.400          1.000          1.000
     15/09/1989       258      1989          0.100         66.819       3578.269       8004.729          0.132          0.068          1.000          1.000          0.358          1.000          1.000
     16/09/1989       259      1989          0.100         66.931       3563.131       7989.531          0.170          0.068          1.000          1.000          0.387          1.000          1.000
     17/09/1989       260      1989          0.101         67.223       3549.238       7975.097          0.315          0.068          1.000          1.000          0.621          1.000          1.000
     18/09/1989       261      1989          0.102         67.735       3536.903       7961.972          0.448          0.069          1.000          1.000          1.000          1.000          1.000
     19/09/1989       262      1989          0.103         68.540       3524.568       7949.763          0.589          0.069          1.000          1.000          1.000          1.000          1.000
     20/09/1989       263      1989          0.104         69.461       3511.187       7937.763          0.441          0.070          1.000          1.000          0.917          1.000          1.000
     21/09/1989       264      1989          0.106         70.425       3496.785       7925.721          0.374          0.071          1.000          1.000          0.792          1.000          1.000
     22/09/1989       265      1989          0.108         71.675       3482.409       7914.717          0.419          0.072          1.000          1.000          0.962          1.000          1.000
     23/09/1989       266      1989          0.110         73.245       3468.625       7904.630          0.532          0.074          1.000          1.000          1.000          1.000          1.000
     24/09/1989       267      1989          0.112         74.725       3454.591       7894.183          0.506          0.075          1.000          1.000          0.879          1.000          1.000
     25/09/1989       268      1989          0.115         76.520       3441.205       7884.790          0.759          0.077          1.000          1.000          1.000          1.000          1.000
     26/09/1989       269      1989          0.117         77.737       3426.877       7873.910          0.241          0.078          1.000          1.000          0.938          1.000          1.000
     27/09/1989       270      1989          0.118         78.526       3411.379       7861.094          0.192          0.079          1.000          1.000          0.417          1.000          1.000
     28/09/1989       271      1989          0.119         79.660       3396.600       7849.447          0.322          0.080          1.000          1.000          0.567          1.000          1.000
     29/09/1989       272      1989          0.122         81.355       3382.951       7839.729          0.524          0.082          1.000          1.000          0.833          1.000          1.000
     30/09/1989       273      1989          0.125         83.335       3369.833       7830.975          0.603          0.084          1.000          1.000          0.933          1.000          1.000
     01/10/1989       274      1989          0.128         85.388       3356.830       7822.471          0.677          0.086          1.000          1.000          0.933          1.000          1.000
     02/10/1989       275      1989          0.132         87.836       3344.446       7815.156          0.833          0.088          1.000          1.000          1.000          1.000          1.000
     03/10/1989       276      1989          0.135         89.739       3331.106       7806.131          0.549          0.090          1.000          1.000          0.783          1.000          1.000
     04/10/1989       277      1989          0.138         92.026       3318.480       7798.503          0.726          0.092          1.000          1.000          0.967          1.000          1.000
     05/10/1989       278      1989          0.142         94.798       3306.517       7792.236          1.098          0.095          1.000          1.000          1.000          1.000          1.000
     06/10/1989       279      1989          0.146         97.557       3294.534       7786.027          0.822          0.097          1.000          1.000          1.000          1.000          1.000
     07/10/1989       280      1989          0.151        100.557       3282.843       7780.510          1.061          0.100          1.000          1.000          1.000          1.000          1.000
     08/10/1989       281      1989          0.155        103.316       3270.854       7774.490          0.795          0.103          1.000          1.000          1.000          1.000          1.000
     09/10/1989       282      1989          0.159        106.142       3258.940       7768.725          0.846          0.105          1.000          1.000          1.000          1.000          1.000
     10/10/1989       283      1989          0.164        109.037       3247.101       7763.224          0.698          0.108          1.000          1.000          1.000          1.000          1.000
     11/10/1989       284      1989          0.168        111.675       3234.712       7756.612          0.652          0.111          1.000          1.000          0.775          1.000          1.000
     12/10/1989       285      1989          0.172        114.923       3223.157       7751.964          0.947          0.114          1.000          1.000          0.917          1.000          1.000
     13/10/1989       286      1989          0.178        118.485       3212.023       7748.412          1.160          0.117          1.000          1.000          1.000          1.000          1.000
     14/10/1989       287      1989          0.184        122.357       3201.270       7745.744          1.228          0.121          1.000          1.000          1.000          1.000          1.000
     15/10/1989       288      1989          0.190        126.390       3190.779       7743.590          1.412          0.124          1.000          1.000          1.000          1.000          1.000
     16/10/1989       289      1989          0.196        130.353       3180.306       7741.381          1.383          0.128          1.000          1.000          1.000          1.000          1.000
     17/10/1989       290      1989          0.201        134.151       3169.748       7738.875          1.041          0.131          1.000          1.000          1.000          1.000          1.000
     18/10/1989       291      1989          0.206        137.439       3158.733       7735.206          1.030          0.134          1.000          1.000          1.000          1.000          1.000
     19/10/1989       292      1989          0.213        141.925       3149.088       7734.632          1.616          0.138          1.000          1.000          1.000          1.000          1.000
     20/10/1989       293      1989          0.218        145.065       3138.093       7730.819          0.772          0.141          1.000          1.000          1.000          1.000          1.000
     21/10/1989       294      1989          0.222        148.172       3126.996       7726.664          0.732          0.144          1.000          1.000          0.892          1.000          1.000
     22/10/1989       295      1989          0.229        152.670       3117.628       7726.440          1.178          0.148          1.000          1.000          1.000          1.000          1.000
     23/10/1989       296      1989          0.233        155.483       3106.545       7722.129          0.667          0.151          1.000          1.000          1.000          1.000          1.000
     24/10/1989       297      1989          0.238        158.918       3096.212       7719.462          0.915          0.154          1.000          1.000          1.000          1.000          1.000
     25/10/1989       298      1989          0.241        160.345       3083.813       7711.877          0.333          0.155          1.000          1.000          1.000          1.000          1.000
     26/10/1989       299      1989          0.247        164.378       3074.281       7710.862          1.073          0.159          1.000          1.000          1.000          1.000          1.000
     27/10/1989       300      1989          0.252        167.819       3064.203       7708.484          0.524          0.162          1.000          1.000          1.000          1.000          1.000
     28/10/1989       301      1989          0.257        171.083       3053.389       7704.296          0.643          0.164          1.000          1.000          0.617          1.000          1.000
     29/10/1989       302      1989          0.263        175.292       3044.057       7703.032          0.945          0.168          1.000          0.960          0.742          1.000          1.000
     30/10/1989       303      1989          0.270        180.220       3035.964       7704.275          1.197          0.172          1.000          0.943          0.896          1.000          1.000
     31/10/1989       304      1989          0.278        185.260       3028.324       7706.353          1.441          0.177          1.000          0.934          1.000          1.000          1.000
     01/11/1989       305      1989          0.285        189.947       3020.381       7707.682          1.208          0.181          1.000          0.933          1.000          1.000          1.000
     02/11/1989       306      1989          0.288        191.933       3009.428       7702.317          0.446          0.183          1.000          0.938          0.983          1.000          1.000
     03/11/1989       307      1989          0.293        195.371       3000.086       7700.722          0.781          0.185          1.000          0.967          1.000          1.000          1.000
     04/11/1989       308      1989          0.301        200.895       2993.212       7704.440          1.382          0.190          1.000          0.952          1.000          1.000          1.000
     05/11/1989       309      1989          0.309        205.767       2985.819       7706.679          1.187          0.194          1.000          0.933          1.000          1.000          1.000
     06/11/1989       310      1989          0.315        209.918       2977.657       7707.245          0.948          0.198          1.000          0.940          1.000          1.000          1.000
     07/11/1989       311      1989          0.321        213.835       2968.939       7706.584          0.803          0.201          1.000          0.948          0.842          1.000          1.000
     08/11/1989       312      1989          0.331        220.638       2963.718       7713.763          1.545          0.207          1.000          0.953          0.950          1.000          1.000
     09/11/1989       313      1989          0.342        227.802       2959.312       7722.264          1.897          0.213          1.000          0.927          1.000          1.000          1.000
     10/11/1989       314      1989          0.350        233.081       2952.875       7726.235          1.372          0.217          1.000          0.925          1.000          1.000          1.000
     11/11/1989       315      1989          0.357        237.827       2945.814       7729.016          1.134          0.221          1.000          0.942          1.000          1.000          1.000
     12/11/1989       316      1989          0.367        244.752       2941.237       7737.370          1.712          0.227          1.000          0.948          1.000          1.000          1.000
     13/11/1989       317      1989          0.375        249.866       2934.838       7741.373          1.386          0.231          1.000          0.931          1.000          1.000          1.000
     14/11/1989       318      1989          0.385        256.720       2930.367       7749.863          1.708          0.236          1.000          0.947          1.000          1.000          1.000
     15/11/1989       319      1989          0.396        263.868       2926.419       7759.261          1.818          0.242          1.000          0.934          1.000          1.000          1.000
     16/11/1989       320      1989          0.406        270.734       2922.254       7768.138          1.764          0.247          1.000          0.934          1.000          1.000          1.000
     17/11/1989       321      1989          0.417        278.063       2918.672       7778.343          1.964          0.253          1.000          0.937          1.000          1.000          1.000
     18/11/1989       322      1989          0.425        283.145       2912.668       7783.118          1.366          0.257          1.000          0.935          1.000          1.000          1.000
     19/11/1989       323      1989          0.432        287.703       2906.050       7786.713          1.046          0.261          1.000          0.952          1.000          1.000          1.000
     20/11/1989       324      1989          0.441        294.097       2901.523       7795.021          1.184          0.266          1.000          0.956          1.000          1.000          1.000
     21/11/1989       325      1989          0.453        302.149       2899.032       7807.634          1.645          0.272          1.000          0.944          1.000          1.000          1.000
     22/11/1989       326      1989          0.465        310.333       2896.851       7820.720          1.623          0.278          1.000          0.934          0.992          1.000          1.000
     23/11/1989       327      1989          0.477        317.690       2893.573       7831.382          1.426          0.284          1.000          0.935          0.913          1.000          1.000
     24/11/1989       328      1989          0.489        325.886       2891.540       7844.942          1.739          0.290          1.000          0.943          1.000          1.000          1.000
     25/11/1989       329      1989          0.502        334.819       2890.480       7860.547          1.872          0.296          1.000          0.937          1.000          1.000          1.000
     26/11/1989       330      1989          0.515        343.481       2889.243       7875.692          1.812          0.303          1.000          0.934          1.000          1.000          1.000
     27/11/1989       331      1989          0.529        352.744       2888.747       7892.551          1.883          0.310          1.000          0.937          1.000          1.000          1.000
     28/11/1989       332      1989          0.543        362.228       2888.607       7910.155          1.857          0.316          1.000          0.935          0.996          1.000          1.000
     29/11/1989       333      1989          0.559        372.719       2889.711       7930.538          2.122          0.324          1.000          0.935          1.000          1.000          1.000
     30/11/1989       334      1989          0.576        384.033       2891.897       7953.232          2.374          0.332          1.000          0.932          1.000          1.000          1.000
     01/12/1989       335      1989          0.593        395.519       2894.417       7976.624          2.480          0.340          1.000          0.929          1.000          1.000          1.000
